Time Bucket (America/New_York),Barn-Mains_A (kWatts),Barn-Mains_B (kWatts),Barn-Mains_C (kWatts),Barn-Clothes Dryer-Dryer (kWatts),Barn-Water Heater-Water Heater (kWatts),Barn-Other-garage lights? (kWatts),Barn-Other-Radon & (kWatts),Barn-Circuit_5 (kWatts),Barn-Circuit_6 (kWatts),Barn-Circuit_7 (kWatts),Barn-Pump-Well  (kWatts),Barn-Heat Pump-Heat Pump (kWatts),Barn-Other-Kitchen Outlets (kWatts),Barn-Other-Master Bedroom (kWatts),Barn-Circuit_12 (kWatts),Barn-Circuit_13 (kWatts),Barn-Circuit_14 (kWatts),Barn-Kitchen-Kitchen Stove (kWatts),Barn-Circuit_16 (kWatts)
02/07/2026 16:15:00,3.5290,4.2835,No CT,0.0013,1.4530,0.0034,0.0070,0.0000,0.0047,0.0000,0.0473,5.1214,0.5756,0.1039,0.0586,0.0128,0.0915,0.0327,0.0772
02/07/2026 16:30:00,2.7376,3.2526,No CT,0.0000,0.0000,0.0000,0.0061,0.0000,0.0013,0.0000,0.0346,5.0910,0.3078,0.1159,0.0224,0.0159,0.0913,0.0249,0.0752
02/07/2026 16:45:00,2.7803,2.9426,No CT,0.0000,0.0000,0.0000,0.0059,0.0000,0.0000,0.0000,0.0357,5.0611,0.0094,0.1300,0.0645,0.0157,0.0913,0.0253,0.0749
02/07/2026 17:00:00,2.8160,2.9939,No CT,0.0000,0.0000,0.0000,0.0059,0.0000,0.0001,0.0000,0.0630,5.1346,0.0094,0.1015,0.0766,0.0157,0.0912,0.0256,0.0747
02/07/2026 17:15:00,2.8280,2.9651,No CT,0.0000,0.0000,0.0000,0.0058,0.0000,0.0000,0.0000,0.0340,5.1046,0.0094,0.1251,0.0961,0.0159,0.0918,0.0260,0.0746
02/07/2026 17:30:00,2.8780,3.0105,No CT,0.0000,0.0000,0.0000,0.0057,0.0000,0.0000,0.0000,0.0344,5.1936,0.0094,0.1325,0.0938,0.0180,0.0918,0.0266,0.0737
02/07/2026 17:45:00,2.8905,2.9914,No CT,0.0000,0.0000,0.0000,0.0058,0.0000,0.0001,0.0000,0.0476,5.1005,0.0095,0.2272,0.0523,0.0270,0.0916,0.0271,0.0741
02/07/2026 18:00:00,2.2759,2.4231,No CT,0.0000,0.0000,0.0000,0.0047,0.0000,0.0000,0.0000,0.0268,4.0436,0.0092,0.1355,0.0711,0.0152,0.0918,0.0202,0.0738
02/07/2026 18:15:00,2.6346,2.7519,No CT,0.0000,0.0000,0.0000,0.0054,0.0000,0.0000,0.0000,0.0316,4.6873,0.0093,0.1353,0.1048,0.0156,0.0917,0.0243,0.0738
02/07/2026 18:30:00,2.7104,2.8292,No CT,0.0000,0.0000,0.0000,0.0056,0.0000,0.0000,0.0000,0.0326,4.8386,0.0094,0.1344,0.1052,0.0164,0.0918,0.0250,0.0742
02/07/2026 18:45:00,3.3182,3.4525,No CT,0.0000,0.0001,0.0000,0.0062,0.0000,0.0017,0.0000,0.0678,6.0170,0.0098,0.1304,0.1042,0.0175,0.0919,0.0313,0.0829
02/07/2026 19:00:00,3.7203,3.8495,No CT,0.0000,0.0000,0.0000,0.0127,0.0000,0.0044,0.0000,0.0444,6.8754,0.0150,0.1346,0.0773,0.0168,0.0917,0.0352,0.0546
02/07/2026 19:15:00,3.7627,3.9031,No CT,0.0000,0.0001,0.0000,0.0066,0.0000,0.0049,0.0000,0.0450,6.9931,0.0099,0.1345,0.0658,0.0170,0.0916,0.0354,0.0568
02/07/2026 19:30:00,4.1796,4.2302,No CT,0.0018,1.2943,0.0032,0.0067,0.0000,0.0038,0.0000,0.0436,6.3006,0.0101,0.1398,0.1610,0.0160,0.0920,0.0395,0.0654
02/07/2026 19:45:00,3.5489,3.6977,No CT,0.0000,0.0000,0.0000,0.0064,0.0000,0.0031,0.0000,0.0425,6.5639,0.0098,0.1471,0.0570,0.0182,0.0913,0.0335,0.0644
02/07/2026 20:00:00,3.7422,3.8264,No CT,0.0000,0.0002,0.0000,0.0065,0.0000,0.0041,0.0000,0.0725,6.7505,0.0099,0.1586,0.1250,0.0169,0.1106,0.0356,0.0610
02/07/2026 20:15:00,3.8520,4.1611,No CT,0.0000,0.0042,0.0016,0.0067,0.0000,0.0046,0.0000,0.0800,6.7253,0.2085,0.1350,0.1240,0.0158,0.1300,0.0425,0.0504
02/07/2026 20:30:00,4.3074,4.3906,No CT,0.0019,1.1708,0.0029,0.0070,0.0000,0.0049,0.0000,0.0681,6.3715,0.0113,0.1312,0.1618,0.0159,0.1320,0.0467,0.0503
02/07/2026 20:45:00,2.6442,2.6950,No CT,0.0006,0.2378,0.0006,0.0050,0.0000,0.0011,0.0000,0.0289,4.2839,0.0091,0.1356,0.1935,0.0160,0.1419,0.0243,0.0480
02/07/2026 21:00:00,4.2143,4.1301,No CT,0.0000,0.0010,0.0000,0.0066,0.0000,0.0057,0.0000,0.1094,7.2651,0.0098,0.1287,0.3443,0.0170,0.1422,0.0416,0.0494
02/07/2026 21:15:00,5.0287,5.1177,No CT,0.0036,2.9766,0.0071,0.0075,0.0000,0.0067,0.0000,0.1262,6.1838,0.0105,0.1384,0.1375,0.0153,0.1430,0.0461,0.0511
02/07/2026 21:30:00,3.9111,3.8766,No CT,0.0001,0.1674,0.0004,0.0064,0.0000,0.0041,0.0000,0.1026,6.7708,0.0097,0.1033,0.2010,0.0167,0.1042,0.0347,0.0034
02/07/2026 21:45:00,5.3657,4.6724,No CT,0.0027,1.8154,0.0044,0.0070,0.0000,0.0054,0.0000,0.0474,6.6883,0.0100,0.0950,0.1983,0.0175,0.1054,0.0333,0.0058
02/07/2026 22:00:00,4.1329,3.7698,No CT,0.0000,0.0002,0.0000,0.0064,0.0000,0.0037,0.0000,0.0785,6.7439,0.0096,0.0956,0.1422,0.0172,0.1046,0.0272,0.0020
02/07/2026 22:15:00,3.5926,3.6433,No CT,0.0000,0.0001,0.0000,0.0063,0.0000,0.0028,0.0000,0.0424,6.5575,0.0096,0.0943,0.1011,0.0167,0.1032,0.0300,0.0004
02/07/2026 22:30:00,3.7739,3.8247,No CT,0.0000,0.0002,0.0000,0.0065,0.0000,0.0040,0.0000,0.0679,6.8852,0.0097,0.0939,0.1166,0.0176,0.1032,0.0327,0.0022
02/07/2026 22:45:00,5.4483,4.8201,No CT,0.0022,1.7920,0.0043,0.0072,0.0000,0.0068,0.0000,0.0608,6.9868,0.0101,0.0727,0.1217,0.0176,0.1054,0.0332,0.0070
02/07/2026 23:00:00,4.1158,3.6532,No CT,0.0000,0.0001,0.0000,0.0063,0.0000,0.0029,0.0000,0.0428,6.5463,0.0095,0.0560,0.1223,0.0171,0.1046,0.0235,0.0017
02/07/2026 23:15:00,3.2303,3.2189,No CT,0.0000,0.0002,0.0000,0.0056,0.0000,0.0029,0.0000,0.0366,5.7196,0.0093,0.0528,0.0938,0.0162,0.1033,0.0254,0.0011
02/07/2026 23:30:00,3.2101,3.1577,No CT,0.0000,0.0001,0.0000,0.0059,0.0000,0.0023,0.0000,0.0651,5.5615,0.0093,0.0532,0.0325,0.0161,0.1037,0.0234,0.0002
02/07/2026 23:45:00,4.1208,4.1090,No CT,0.0000,0.0008,0.0001,0.0067,0.0000,0.0058,0.0000,0.0477,7.4356,0.0098,0.0486,0.0158,0.0302,0.1038,0.0327,0.0029
02/08/2026 00:00:00,5.6980,5.6816,No CT,0.0066,3.3221,0.0085,0.0078,0.0000,0.0081,0.0000,0.6927,6.4667,0.0107,0.0324,0.0653,0.0151,0.1047,0.0483,0.0076
02/08/2026 00:15:00,5.5281,5.7445,No CT,0.0044,3.8474,0.0095,0.0079,0.0000,0.0086,0.0000,0.0507,6.7954,0.0108,0.0232,0.0675,0.0149,0.1044,0.0518,0.0083
02/08/2026 00:30:00,5.5732,5.7908,No CT,0.0050,3.8987,0.0095,0.0079,0.0000,0.0087,0.0000,0.0512,6.8343,0.0108,0.0224,0.0673,0.0156,0.1045,0.0522,0.0084
02/08/2026 00:45:00,5.3995,5.6204,No CT,0.0034,3.9427,0.0094,0.0078,0.0000,0.0084,0.0000,0.0490,6.4577,0.0107,0.0229,0.0622,0.0154,0.1042,0.0503,0.0082
02/08/2026 01:00:00,5.8018,6.0684,No CT,0.0068,3.9911,0.0099,0.0081,0.0000,0.0090,0.0000,0.0539,7.2860,0.0110,0.0221,0.0195,0.0151,0.1053,0.0542,0.0087
02/08/2026 01:15:00,3.5457,3.7950,No CT,0.0001,0.1706,0.0004,0.0065,0.0000,0.0037,0.0000,0.0432,6.6850,0.0096,0.0239,0.0297,0.0163,0.1034,0.0324,0.0004
02/08/2026 01:30:00,3.5632,3.7713,No CT,0.0000,0.0001,0.0000,0.0064,0.0000,0.0038,0.0000,0.0435,6.8171,0.0096,0.0242,0.0669,0.0164,0.1029,0.0328,0.0001
02/08/2026 01:45:00,3.7325,3.9451,No CT,0.0000,0.0002,0.0000,0.0066,0.0000,0.0051,0.0000,0.0456,7.1510,0.0097,0.0244,0.0671,0.0174,0.1032,0.0347,0.0003
02/08/2026 02:00:00,2.6133,2.8187,No CT,0.0000,0.0005,0.0000,0.0051,0.0000,0.0026,0.0000,0.0316,4.9385,0.0091,0.0262,0.0659,0.0153,0.1032,0.0227,0.0008
02/08/2026 02:15:00,3.5860,3.8178,No CT,0.0000,0.0006,0.0001,0.0065,0.0000,0.0045,0.0000,0.0442,6.9077,0.0096,0.0253,0.0446,0.0166,0.1034,0.0333,0.0006
02/08/2026 02:30:00,3.6714,3.9364,No CT,0.0000,0.0010,0.0003,0.0066,0.0000,0.0044,0.0000,0.0455,7.1418,0.0097,0.0252,0.0112,0.0166,0.1034,0.0339,0.0015
02/08/2026 02:45:00,3.5298,3.7510,No CT,0.0000,0.0002,0.0000,0.0065,0.0000,0.0037,0.0000,0.0435,6.7750,0.0096,0.0254,0.0560,0.0172,0.1033,0.0327,0.0000
02/08/2026 03:00:00,3.8236,4.0355,No CT,0.0000,0.0003,0.0000,0.0067,0.0000,0.0059,0.0000,0.0467,7.3312,0.0098,0.0242,0.0680,0.0167,0.1035,0.0358,0.0001
02/08/2026 03:15:00,3.8321,4.0427,No CT,0.0000,0.0002,0.0000,0.0067,0.0000,0.0058,0.0000,0.0468,7.3452,0.0098,0.0239,0.0694,0.0168,0.1035,0.0358,0.0002
02/08/2026 03:30:00,3.4730,3.6907,No CT,0.0000,0.0002,0.0000,0.0065,0.0000,0.0031,0.0000,0.0427,6.6529,0.0096,0.0240,0.0619,0.0163,0.1034,0.0321,0.0001
02/08/2026 03:45:00,3.7852,4.0543,No CT,0.0000,0.0005,0.0001,0.0066,0.0000,0.0059,0.0000,0.0468,7.3680,0.0097,0.0238,0.0126,0.0183,0.1032,0.0352,0.0002
02/08/2026 04:00:00,3.5696,3.8123,No CT,0.0000,0.0004,0.0001,0.0065,0.0000,0.0040,0.0000,0.0441,6.8958,0.0096,0.0239,0.0358,0.0165,0.1032,0.0330,0.0002
02/08/2026 04:15:00,3.8216,4.0351,No CT,0.0000,0.0008,0.0001,0.0066,0.0000,0.0053,0.0000,0.0467,7.3289,0.0097,0.0238,0.0672,0.0168,0.1033,0.0357,0.0015
02/08/2026 04:30:00,4.0605,4.2744,No CT,0.0000,0.0014,0.0002,0.0068,0.0000,0.0067,0.0000,0.0494,7.7978,0.0099,0.0235,0.0674,0.0170,0.1035,0.0381,0.0031
02/08/2026 04:45:00,2.2734,2.4813,No CT,0.0000,0.0001,0.0000,0.0048,0.0000,0.0008,0.0000,0.0277,4.2782,0.0089,0.0253,0.0634,0.0157,0.1028,0.0194,0.0001
02/08/2026 05:00:00,3.9182,4.1713,No CT,0.0000,0.0010,0.0002,0.0067,0.0000,0.0063,0.0000,0.0482,7.6058,0.0098,0.0236,0.0249,0.0169,0.1032,0.0368,0.0012
02/08/2026 05:15:00,3.9781,4.2359,No CT,0.0000,0.0013,0.0002,0.0067,0.0000,0.0067,0.0000,0.0489,7.7292,0.0098,0.0236,0.0217,0.0170,0.1033,0.0373,0.0015
02/08/2026 05:30:00,3.3538,3.5651,No CT,0.0000,0.0002,0.0000,0.0063,0.0000,0.0025,0.0000,0.0413,6.4114,0.0095,0.0243,0.0654,0.0162,0.1030,0.0309,0.0001
02/08/2026 05:45:00,3.9716,4.1891,No CT,0.0000,0.0011,0.0001,0.0068,0.0000,0.0065,0.0000,0.0484,7.6265,0.0098,0.0237,0.0664,0.0211,0.1029,0.0375,0.0017
02/08/2026 06:00:00,4.7288,4.9541,No CT,0.0034,1.4306,0.0038,0.0072,0.0000,0.0075,0.0000,0.0512,7.6728,0.0102,0.0229,0.0654,0.0253,0.1033,0.0448,0.0044
02/08/2026 06:15:00,3.4032,3.6451,No CT,0.0000,0.0002,0.0000,0.0065,0.0000,0.0029,0.0000,0.0421,6.5695,0.0095,0.0245,0.0345,0.0164,0.1025,0.0314,0.0004
02/08/2026 06:30:00,3.9894,4.2560,No CT,0.0000,0.0013,0.0003,0.0067,0.0000,0.0066,0.0000,0.0736,7.7363,0.0098,0.0238,0.0132,0.0177,0.1027,0.0374,0.0017
02/08/2026 06:45:00,3.4819,3.6601,No CT,0.0000,0.0003,0.0001,0.0064,0.0000,0.0028,0.0000,0.0422,6.5872,0.0148,0.0661,0.0625,0.0165,0.1024,0.0328,0.0006
02/08/2026 07:00:00,4.0881,4.2312,No CT,0.0000,0.0010,0.0001,0.0067,0.0000,0.0065,0.0000,0.0488,7.7145,0.0098,0.0950,0.0666,0.0181,0.1023,0.0394,0.0053
02/08/2026 07:15:00,3.5003,3.6352,No CT,0.0000,0.4839,0.0011,0.0058,0.0000,0.0051,0.0000,0.1209,5.9671,0.0095,0.1005,0.0658,0.0161,0.1020,0.0329,0.0051
02/08/2026 07:30:00,5.1358,5.2861,No CT,0.0030,3.7997,0.0090,0.0077,0.0000,0.0079,0.0000,0.1061,5.8557,0.0105,0.1226,0.0466,0.0147,0.1032,0.0491,0.0194
02/08/2026 07:45:00,4.0368,4.1789,No CT,0.0002,0.0850,0.0003,0.0067,0.0000,0.0063,0.0000,0.0603,7.4688,0.0187,0.1743,0.0112,0.0173,0.1020,0.0390,0.0185
02/08/2026 08:00:00,3.9273,4.1270,No CT,0.0000,0.0005,0.0000,0.0066,0.0000,0.0062,0.0000,0.0608,7.4779,0.0097,0.0606,0.0526,0.0177,0.1023,0.0372,0.0181
02/08/2026 08:15:00,4.8622,5.0465,No CT,0.0038,1.7516,0.0046,0.0072,0.0000,0.0076,0.0000,0.0511,7.5320,0.0103,0.0603,0.0673,0.0163,0.1028,0.0463,0.0195
02/08/2026 08:30:00,4.0607,4.1797,No CT,0.0000,0.0009,0.0002,0.0067,0.0000,0.0064,0.0000,0.0868,7.5517,0.0098,0.1262,0.0673,0.0173,0.1019,0.0390,0.0184
02/08/2026 08:45:00,3.9990,4.1693,No CT,0.0000,0.0005,0.0001,0.0067,0.0000,0.0064,0.0000,0.0602,7.5662,0.0097,0.0760,0.0629,0.0171,0.1019,0.0380,0.0182
02/08/2026 09:00:00,3.9976,4.1268,No CT,0.0000,0.0004,0.0000,0.0068,0.0000,0.0062,0.0000,0.0474,7.4880,0.0098,0.1676,0.0168,0.0181,0.1017,0.0380,0.0185
02/08/2026 09:15:00,5.0563,5.1472,No CT,0.0039,1.7948,0.0047,0.0073,0.0000,0.0077,0.0000,0.0958,7.6129,0.0104,0.1264,0.1027,0.0166,0.1025,0.0481,0.0259
02/08/2026 09:30:00,4.3728,4.5757,No CT,0.0015,0.5308,0.0016,0.0069,0.0000,0.0070,0.0000,0.1621,7.6805,0.0104,0.0665,0.0564,0.0169,0.1022,0.0413,0.0330
02/08/2026 09:45:00,5.8248,5.9169,No CT,0.0077,3.2047,0.0083,0.0078,0.0000,0.0087,0.0000,0.0563,7.7509,0.0116,0.1038,0.1218,0.0159,0.1033,0.0554,0.0215
02/08/2026 10:00:00,2.6885,2.7016,No CT,0.0000,0.0002,0.0000,0.0048,0.0000,0.0020,0.0000,0.0302,4.6839,0.0097,0.1356,0.1570,0.0157,0.1018,0.0244,0.0168
02/08/2026 10:15:00,2.7750,2.7075,No CT,0.0000,0.0000,0.0000,0.0052,0.0000,0.0000,0.0000,0.0314,4.6910,0.0097,0.1373,0.2390,0.0164,0.1022,0.0257,0.0169
02/08/2026 10:30:00,3.4010,3.4951,No CT,0.0002,1.2098,0.0026,0.0063,0.0000,0.0024,0.0000,0.0877,4.9675,0.0103,0.1355,0.0796,0.0153,0.1026,0.0308,0.0180
02/08/2026 10:45:00,3.5122,3.5513,No CT,0.0001,1.1631,0.0025,0.0063,0.0000,0.0022,0.0000,0.0365,5.1805,0.0102,0.1266,0.1429,0.0154,0.1027,0.0320,0.0181
02/08/2026 11:00:00,3.2080,3.3034,No CT,0.0000,0.0000,0.0000,0.0064,0.0000,0.0010,0.0000,0.0911,5.2568,0.0101,0.1172,0.1477,0.0174,0.1254,0.0380,0.0434
02/08/2026 11:15:00,3.8142,4.0501,No CT,0.0005,1.8180,0.0041,0.0069,0.0000,0.0036,0.0000,0.0501,5.3000,0.0106,0.1282,0.0420,0.0264,0.1420,0.0350,0.0624
02/08/2026 11:30:00,2.9335,3.1346,No CT,0.0000,0.0000,0.0000,0.0061,0.0000,0.0001,0.0000,0.0488,5.3522,0.0134,0.1230,0.0714,0.0158,0.1411,0.0268,0.0611
02/08/2026 11:45:00,2.9326,3.1212,No CT,0.0000,0.0000,0.0000,0.0062,0.0000,0.0001,0.0000,0.0353,5.3464,0.0101,0.1247,0.0787,0.0158,0.1412,0.0268,0.0612
02/08/2026 12:00:00,2.9219,3.1087,No CT,0.0000,0.0000,0.0000,0.0061,0.0000,0.0001,0.0000,0.0353,5.3226,0.0101,0.1247,0.0800,0.0159,0.1412,0.0266,0.0613
02/08/2026 12:15:00,2.9279,3.1251,No CT,0.0000,0.0000,0.0000,0.0062,0.0000,0.0001,0.0000,0.0354,5.3397,0.0101,0.1264,0.0756,0.0166,0.1413,0.0266,0.0613
02/08/2026 12:30:00,2.7765,3.0148,No CT,0.0000,0.0000,0.0000,0.0060,0.0000,0.0001,0.0000,0.0338,5.1383,0.0101,0.1196,0.0336,0.0164,0.1397,0.0248,0.0610
02/08/2026 12:45:00,2.2044,2.4203,No CT,0.0000,0.0000,0.0000,0.0052,0.0000,0.0000,0.0000,0.0270,3.9909,0.0098,0.1241,0.0379,0.0151,0.1298,0.0190,0.0606
02/08/2026 13:00:00,3.6337,3.8184,No CT,0.0005,1.5438,0.0034,0.0068,0.0000,0.0030,0.0000,0.0730,5.1335,0.0106,0.1205,0.0787,0.0156,0.1308,0.0329,0.0627
02/08/2026 13:15:00,3.1270,3.3099,No CT,0.0000,0.0001,0.0000,0.0065,0.0000,0.0009,0.0000,0.0703,5.4213,0.0103,0.1219,0.0790,0.0167,0.1302,0.0336,0.0618
02/08/2026 13:30:00,3.0077,3.1885,No CT,0.0000,0.0000,0.0000,0.0062,0.0000,0.0002,0.0000,0.0454,5.4832,0.0102,0.1196,0.0790,0.0159,0.1302,0.0273,0.0617
02/08/2026 13:45:00,3.8261,4.0082,No CT,0.0005,1.5145,0.0034,0.0068,0.0000,0.0032,0.0000,0.0721,5.5314,0.0182,0.1271,0.0790,0.0153,0.1304,0.0348,0.0627
02/08/2026 14:00:00,2.9638,3.1367,No CT,0.0000,0.0000,0.0000,0.0062,0.0000,0.0002,0.0000,0.0356,5.3972,0.0101,0.1322,0.0753,0.0167,0.1298,0.0267,0.0614
02/08/2026 14:15:00,2.9422,3.1749,No CT,0.0000,0.0000,0.0000,0.0062,0.0000,0.0002,0.0000,0.0360,5.4782,0.0101,0.1174,0.0283,0.0159,0.1297,0.0262,0.0614
02/08/2026 14:30:00,2.9240,3.1257,No CT,0.0000,0.0000,0.0000,0.0061,0.0000,0.0002,0.0000,0.0355,5.3780,0.0101,0.1327,0.0452,0.0159,0.1299,0.0261,0.0616
02/08/2026 14:45:00,3.0177,3.1481,No CT,0.0000,0.0000,0.0000,0.0488,0.0000,0.0003,0.0000,0.0799,5.3677,0.0101,0.1274,0.0798,0.0159,0.1300,0.0269,0.0616
02/08/2026 15:00:00,3.7119,3.8021,No CT,0.0005,1.3974,0.0031,0.1033,0.0000,0.0029,0.0000,0.0804,5.2401,0.0105,0.1171,0.0798,0.0153,0.1304,0.0331,0.0626
02/08/2026 15:15:00,2.5123,2.6235,No CT,0.0000,0.0000,0.0000,0.0937,0.0000,0.0002,0.0000,0.0865,4.3214,0.0098,0.1031,0.0792,0.0161,0.1298,0.0216,0.0610
02/08/2026 15:30:00,2.6995,2.8144,No CT,0.0000,0.0000,0.0000,0.0928,0.0000,0.0000,0.0000,0.0320,4.7644,0.0099,0.1029,0.0738,0.0155,0.1295,0.0235,0.0609
02/08/2026 15:45:00,2.7089,2.9611,No CT,0.0000,0.0000,0.0000,0.0060,0.0000,0.0001,0.0000,0.0336,5.0609,0.0099,0.1004,0.0246,0.0156,0.1292,0.0241,0.0607
02/08/2026 16:00:00,2.8909,3.1630,No CT,0.0000,0.0000,0.0000,0.0063,0.0000,0.0001,0.0000,0.0359,5.4440,0.0102,0.0610,0.0517,0.0159,0.1315,0.0258,0.0620
02/08/2026 16:15:00,2.8536,3.1111,No CT,0.0000,0.0000,0.0000,0.0061,0.0000,0.0002,0.0000,0.0354,5.3529,0.0100,0.0416,0.0799,0.0163,0.1297,0.0254,0.0612
02/08/2026 16:30:00,3.0690,3.1382,No CT,0.0000,0.0000,0.0000,0.0061,0.0000,0.0002,0.0000,0.0766,5.3537,0.0102,0.2330,0.0804,0.0163,0.1288,0.0286,0.0613
02/08/2026 16:45:00,2.8836,3.0325,No CT,0.0000,0.0000,0.0000,0.0061,0.0000,0.0001,0.0000,0.0345,5.2033,0.0100,0.1459,0.0805,0.0159,0.1284,0.0262,0.0606
02/08/2026 17:00:00,3.0028,3.1068,No CT,0.0000,0.0000,0.0000,0.0061,0.0000,0.0001,0.0000,0.0353,5.3211,0.0100,0.2060,0.0805,0.0162,0.1283,0.0280,0.0727
02/08/2026 17:15:00,4.8237,4.7095,No CT,2.8237,0.0132,0.0020,0.1697,0.0000,0.0054,0.0000,0.0421,5.5724,0.0102,0.1370,0.0798,0.0224,0.1291,0.0417,0.0878
02/08/2026 17:30:00,4.9909,4.7782,No CT,3.3102,0.0152,0.0014,0.2194,0.0000,0.0061,0.0000,0.0407,5.2146,0.0102,0.1458,0.0741,0.0210,0.1286,0.0423,0.0872
02/08/2026 17:45:00,4.3756,4.2132,No CT,2.1148,0.0097,0.0010,0.2207,0.0000,0.0040,0.0000,0.0737,5.2557,0.0099,0.1444,0.0303,0.0154,0.1284,0.0369,0.1003
02/08/2026 18:00:00,2.5108,2.4520,No CT,0.0000,0.0000,0.0000,0.2214,0.0000,0.0001,0.0000,0.0264,3.9847,0.0089,0.1497,0.0424,0.0155,0.1277,0.0211,0.0932
02/08/2026 18:15:00,3.5090,3.4573,No CT,0.0003,0.4629,0.0011,0.2227,0.0000,0.0018,0.0000,0.0647,4.9448,0.0096,0.1705,0.0795,0.0164,0.1283,0.0419,0.0918
02/08/2026 18:30:00,4.2749,4.7815,No CT,0.0017,1.4874,0.0041,0.2198,0.0000,0.0066,0.0000,0.1190,5.2370,0.5481,0.1514,0.0797,0.0137,0.1280,0.0530,0.1010
02/08/2026 18:45:00,4.0903,4.0980,No CT,0.0002,1.2166,0.0028,0.2229,0.0000,0.0039,0.0000,0.0490,5.4045,0.0647,0.1741,0.0805,0.0154,0.1286,0.0464,0.1017
02/08/2026 19:00:00,3.3010,3.2404,No CT,0.0000,0.0000,0.0000,0.2226,0.0000,0.0005,0.0000,0.0771,5.3965,0.0095,0.1835,0.0807,0.0163,0.1282,0.0319,0.1007
02/08/2026 19:15:00,3.2554,3.2334,No CT,0.0000,0.0946,0.0002,0.2223,0.0000,0.0004,0.0000,0.0620,5.3795,0.0094,0.1487,0.0802,0.0174,0.1281,0.0297,0.1005
02/08/2026 19:30:00,4.4754,4.4524,No CT,0.0002,2.4485,0.0055,0.2208,0.0000,0.0050,0.0000,0.0976,5.3753,0.0101,0.1459,0.0801,0.0151,0.1287,0.0411,0.0939
02/08/2026 19:45:00,3.1817,3.1464,No CT,0.0000,0.0000,0.0000,0.2227,0.0000,0.0001,0.0000,0.0353,5.3773,0.0093,0.1477,0.0723,0.0162,0.1279,0.0289,0.0819
02/08/2026 20:00:00,3.2404,3.1393,No CT,0.0000,0.0000,0.0000,0.2225,0.0000,0.0001,0.0000,0.0352,5.3783,0.0094,0.1956,0.0844,0.0164,0.1278,0.0301,0.0737
02/08/2026 20:15:00,3.0980,3.1330,No CT,0.0000,0.0000,0.0000,0.2252,0.0000,0.0001,0.0000,0.0352,5.3529,0.0194,0.0923,0.0552,0.0167,0.1283,0.0278,0.0740
02/08/2026 20:30:00,2.7373,2.7223,No CT,0.0000,0.0000,0.0000,0.2261,0.0000,0.0001,0.0000,0.0296,4.5607,0.0092,0.0959,0.0901,0.0155,0.1302,0.0241,0.0738
02/08/2026 20:45:00,2.4152,2.5215,No CT,0.0000,0.0000,0.0000,0.0181,0.0000,0.0000,0.0000,0.0293,4.3563,0.0091,0.0970,0.0796,0.0153,0.1044,0.0213,0.0026
02/08/2026 21:00:00,4.9300,5.0234,No CT,0.0014,3.4383,0.0078,0.0075,0.0000,0.0073,0.0000,0.6795,5.0926,0.0106,0.0826,0.1242,0.0142,0.1032,0.0453,0.0070
02/08/2026 21:15:00,4.9461,5.0666,No CT,0.0003,3.9381,0.0088,0.0077,0.0000,0.0077,0.0000,0.0431,5.3784,0.0106,0.0858,0.0942,0.0151,0.1032,0.0455,0.0078
02/08/2026 21:30:00,5.1757,5.0690,No CT,0.0002,3.9226,0.0084,0.0076,0.0000,0.0076,0.0000,0.0433,5.3871,0.0106,0.0847,0.3241,0.0143,0.1033,0.0489,0.0080
02/08/2026 21:45:00,4.9679,5.1173,No CT,0.0003,4.0083,0.0089,0.0077,0.0000,0.0077,0.0000,0.0720,5.3785,0.0106,0.0822,0.0672,0.0142,0.1029,0.0456,0.0078
02/08/2026 22:00:00,4.9189,5.0048,No CT,0.0005,3.8279,0.0083,0.0076,0.0000,0.0073,0.0000,0.0428,5.3696,0.0106,0.0814,0.1317,0.0143,0.1028,0.0452,0.0075
02/08/2026 22:15:00,2.9474,3.0096,No CT,0.0000,0.0000,0.0000,0.0054,0.0000,0.0000,0.0000,0.0351,5.3236,0.0094,0.0830,0.1464,0.0159,0.1021,0.0265,0.0000
02/08/2026 22:30:00,2.8972,3.0060,No CT,0.0000,0.0000,0.0000,0.0056,0.0000,0.0000,0.0000,0.0351,5.3166,0.0094,0.0767,0.1074,0.0165,0.1018,0.0259,0.0000
02/08/2026 22:45:00,2.8130,2.9961,No CT,0.0000,0.0000,0.0000,0.0056,0.0000,0.0000,0.0000,0.0349,5.3040,0.0093,0.0704,0.0383,0.0157,0.1013,0.0251,0.0000
02/08/2026 23:00:00,2.8515,2.9967,No CT,0.0000,0.0000,0.0000,0.0057,0.0000,0.0000,0.0000,0.0349,5.2893,0.0093,0.0835,0.0707,0.0158,0.1014,0.0257,0.0000
02/08/2026 23:15:00,2.2519,2.3526,No CT,0.0000,0.0000,0.0000,0.0047,0.0000,0.0000,0.0000,0.0373,4.0078,0.0090,0.1321,0.0652,0.0153,0.1013,0.0198,0.0002
02/08/2026 23:30:00,2.6363,2.7417,No CT,0.0000,0.0000,0.0000,0.0054,0.0000,0.0000,0.0000,0.0600,4.7033,0.0093,0.1553,0.0650,0.0287,0.1018,0.0240,0.0108
02/08/2026 23:45:00,2.7242,2.8629,No CT,0.0000,0.0000,0.0000,0.0055,0.0000,0.0000,0.0000,0.0336,5.0353,0.0093,0.0886,0.0678,0.0156,0.1018,0.0246,0.0000
